region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),National Film Board,Microsoft Canada Inc.,"$25,703","Feb 24, 2022","Feb 24, 2022","Apr 1, 2025",https://theijf.org/procurement/8051544_nfb
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$21,999","Dec 22, 2020","Dec 22, 2020","Apr 1, 2025",https://theijf.org/procurement/80003530_nrcan
Federal,Client software related to Distributed Computing Environment (DCE),"Immigration, Refugees and Citizenship Canada",MICROSOFT CANADA INC.,"$400,050","Apr 17, 2023","Apr 17, 2023","Apr 1, 2025",https://theijf.org/procurement/7119102_cic
Federal,Client software related to Distributed Computing Environment (DCE),National Research Council Canada,MICROSOFT CORPORATION,"$15,603","Mar 15, 2020","Mar 15, 2020","Apr 1, 2025",https://theijf.org/procurement/ras19830c_nrc
Federal,Client software related to Distributed Computing Environment (DCE),National Research Council Canada,MICROSOFT CORPORATION,"$4,769","Jul 17, 2022","Jul 17, 2022","Apr 1, 2025",https://theijf.org/procurement/ras221061_nrc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Film Board,Microsoft Canada Inc.,"$405,603","Apr 27, 2021","Apr 27, 2021","Apr 1, 2025",https://theijf.org/procurement/s200202101_nfb
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",National Film Board,Microsoft Canada Inc.,"$31,457","Mar 22, 2022","Mar 22, 2022","Apr 1, 2025",https://theijf.org/procurement/8051858_nfb
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$158,441","Jul 14, 2021","Jul 14, 2021","Apr 1, 2025",https://theijf.org/procurement/s89142_nrcan
Federal,"License/Maintenance fees for Client Software related to Distributed
Computing Environment (DCE)",Health Canada,MICROSOFT CANADA INC,"$749,256","May 12, 2022","Apr 1, 2022","Apr 1, 2025",https://theijf.org/procurement/r2022674_hc
Federal,Info Technology and Telecomm Consultants,Health Canada,MICROSOFT CANADA INC,"$2,321,718","Mar 22, 2023","Apr 1, 2023","Mar 31, 2025",https://theijf.org/procurement/r2023901_hc
Federal,COMPUTER SERVICES,Statistics Canada,MICROSOFT CANADA INC.,"$212,512","Feb 16, 2024","Mar 1, 2024","Mar 31, 2025",https://theijf.org/procurement/000014095_statcan
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Statistics Canada,MICROSOFT CANADA INC.,"$3,264,918","Apr 1, 2022","Apr 1, 2023","Mar 31, 2025",https://theijf.org/procurement/000013099_statcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$17,367","Feb 15, 2024","Feb 15, 2024","Mar 31, 2025",https://theijf.org/procurement/4002250_dfatd
Federal,Client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$600,000","Feb 14, 2024","Feb 14, 2024","Mar 31, 2025",https://theijf.org/procurement/4002248_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$345,690","Mar 25, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2bscs25985_esdc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,695,776","Mar 25, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2bscs25984_esdc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Microsoft Canada,"$4,540,898","Feb 15, 2024","Mar 1, 2024","Mar 31, 2025",https://theijf.org/procurement/k000011612_dnd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Auditor General of Canada,MICROSOFT CANADA INC.,"$77,104","Feb 13, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2343880_oag
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$349,523","Jan 20, 2023","Jan 20, 2023","Mar 31, 2025",https://theijf.org/procurement/80005689_nrcan
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Microsoft Canada Inc.,"$1,202,105","Mar 22, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2b24493099_cra
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Statistics Canada,MICROSOFT CANADA INC.,"$3,119,950","Apr 6, 2022","Apr 1, 2022","Mar 31, 2025",https://theijf.org/procurement/000013096_statcan
Federal,License/Maintenance fees for Client Software,Canadian Heritage,MICROSOFT CANADA INC,"$193,290","Mar 29, 2023","Mar 29, 2023","Mar 31, 2025",https://theijf.org/procurement/45457869_pch
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$328,378","Aug 16, 2023","Aug 16, 2023","Mar 31, 2025",https://theijf.org/procurement/2406224147_tbs
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Office of the Commissioner of Official Languages,MICROSOFT CORPORATION,"$171,025","Sep 23, 2021","Sep 23, 2021","Mar 31, 2025",https://theijf.org/procurement/8050074_ocol
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Library and Archives Canada,MICROSOFT CANADA INC,"$82,435","Mar 28, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/5z011_25_0023_lac
Federal,COMPUTER SERVICES                                                                            ,Statistics Canada,MICROSOFT CANADA INC.,"$41,634,883","Nov 1, 2023","Nov 1, 2023","Mar 31, 2025",https://theijf.org/procurement/000013769_statcan
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Institutes of Health Research,MICROSOFT CANADA INC.,"$432,888","May 23, 2023","May 23, 2023","Mar 31, 2025",https://theijf.org/procurement/23_0045_cihr
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE,Public Prosecution Service of Canada,MICROSOFT CANADA INC,"$160,129","Mar 11, 2024","Mar 11, 2024","Mar 31, 2025",https://theijf.org/procurement/4500152201_ppsc
Federal,Client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,MICROSOFT CANADA INC.,"$1,002,055","Mar 31, 2020","Mar 31, 2020","Mar 31, 2025",https://theijf.org/procurement/e62zr2705b_pwgsc
Federal,Information technology and telecommunications consultants,Public Safety Canada,MICROSOFT CANADA INC.,"$5,840,594","Oct 20, 2022","Oct 20, 2022","Mar 31, 2025",https://theijf.org/procurement/s202302345_ps
Federal,Information technology and telecommunications consultants,Office of the Superintendent of Financial Institutions Canada,MICROSOFT CANADA INC.,"$295,573","Mar 5, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/700433063m_osfi
Federal,Information Technology Managed Services,Canadian Heritage,MICROSOFT CANADA INC,"$158,227","Feb 23, 2024","Feb 23, 2024","Mar 31, 2025",https://theijf.org/procurement/45466972_pch
Federal,Information technology and telecommunications consultants,Financial Transactions and Reports Analysis Centre of Canada,Microsoft,"$343,068","Mar 18, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/6002250018_fintrac
Federal,Information technology and telecommunications consultants,Financial Transactions and Reports Analysis Centre of Canada,Microsoft,"$245,775","Mar 18, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/6002250017_fintrac
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$1,628,487","Nov 9, 2023","Nov 9, 2023","Mar 31, 2025",https://theijf.org/procurement/t8086_233480_1_tc
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE,Statistics Canada,MICROSOFT CANADA INC.,"$1,230,088","Mar 28, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/000014148_statcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Information Commissioner of Canada,Microsoft Canada Inc.,"$78,462","Mar 31, 2024","Mar 31, 2024","Mar 30, 2025",https://theijf.org/procurement/p2400212_oic
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$34,493","Mar 27, 2024","Mar 1, 2024","Feb 28, 2025",https://theijf.org/procurement/2bscs26322_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$22,995","Mar 27, 2024","Mar 1, 2024","Feb 28, 2025",https://theijf.org/procurement/2bscs26321_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$387,346","Oct 12, 2022","Nov 1, 2022","Feb 28, 2025",https://theijf.org/procurement/2bscs22284_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$206,624","Oct 6, 2022","Oct 1, 2022","Feb 28, 2025",https://theijf.org/procurement/2bscs22121_esdc
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,092,263","Mar 27, 2024","Mar 1, 2024","Feb 28, 2025",https://theijf.org/procurement/2bscs26193_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$20,604","Sep 21, 2022","Nov 1, 2022","Feb 28, 2025",https://theijf.org/procurement/2bs22107_esdc
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$312,585","Mar 16, 2022","Mar 1, 2022","Feb 28, 2025",https://theijf.org/procurement/2bs20718_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$186,168","Mar 26, 2024","Mar 1, 2024","Feb 28, 2025",https://theijf.org/procurement/2bscs26192_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$572,042","Feb 10, 2023","Apr 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs23185_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$17,246","Nov 29, 2023","Dec 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs25062_esdc
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,210,687","Jul 11, 2023","Jul 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs24037_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$126,473","Dec 4, 2023","Jul 19, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs24070_esdc
Federal,License/Maintenance fees for Application Software (including COTS) and Application Development and Delivery Software,Correctional Service of Canada,MICROSOFT CANADA INC,"$60,553","Oct 19, 2023","Feb 1, 2024","Feb 28, 2025",https://theijf.org/procurement/21118_24_4559558_csc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$5,800,489","Dec 18, 2023","Dec 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs25052_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$13,539","Jan 26, 2023","Apr 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs23088_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$82,414","Nov 2, 2022","Nov 1, 2022","Feb 28, 2025",https://theijf.org/procurement/2bscs22450_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$459,900","Feb 28, 2023","Feb 1, 2023","Feb 28, 2025",https://theijf.org/procurement/2bscs23266_esdc
