region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,Voice communications services,Social Sciences and Humanities Research Council of Canada,Bell Canada,"$13,831","Aug 25, 2022","Jul 1, 2022","Jun 30, 2025",https://theijf.org/procurement/6043471_sshrc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$30,970","Apr 20, 2020","Apr 20, 2020","Apr 18, 2025",https://theijf.org/procurement/p000014567_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,594,515","Apr 15, 2022","Apr 15, 2022","Apr 14, 2025",https://theijf.org/procurement/700642834_ssc
Federal,Application software (including COTS) and application development and delivery software,Canada Revenue Agency,Bell Canada,"$355,690","Mar 31, 2021","Apr 1, 2021","Mar 31, 2025",https://theijf.org/procurement/2021002943_cra
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$252,214","Mar 13, 2024","Mar 13, 2024","Mar 31, 2025",https://theijf.org/procurement/7271233_rcmp
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Global Affairs Canada,BELL CANADA,"$315,269","Feb 11, 2020","Feb 11, 2020","Mar 31, 2025",https://theijf.org/procurement/19_0511_dfatd
Federal,Other Business services not Elsewhere Specified,Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$1,292,943","Mar 12, 2024","Mar 12, 2024","Mar 31, 2025",https://theijf.org/procurement/7271189_rcmp
Federal,Data and Database Access Services,Statistics Canada,"BELL MTS - Winnipeg, Man","$35,313","May 7, 2020","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/11761_statcan
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$128,842","May 20, 2021","May 20, 2021","Mar 31, 2025",https://theijf.org/procurement/700584135_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$11,284","Jun 19, 2023","Jun 19, 2023","Mar 31, 2025",https://theijf.org/procurement/700725661_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$39,501","Mar 31, 2022","Mar 31, 2022","Mar 31, 2025",https://theijf.org/procurement/700636776_ssc
Federal,Voice communications services,Shared Services Canada,MTS INC.,"$28,105","May 30, 2023","May 30, 2023","Mar 31, 2025",https://theijf.org/procurement/700721405_ssc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,BELL CANADA,"$81,880","Apr 1, 2021","Apr 1, 2021","Mar 31, 2025",https://theijf.org/procurement/4502424826_dnd
Federal,Voice communications services,Shared Services Canada,BELL ALIANT REGIONAL,"$23,277","Apr 13, 2022","Apr 13, 2022","Mar 31, 2025",https://theijf.org/procurement/700644245_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$276,145","Aug 29, 2023","Aug 29, 2023","Mar 31, 2025",https://theijf.org/procurement/700737588_ssc
Federal,Voice communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$328,816","May 27, 2021","May 27, 2021","Mar 31, 2025",https://theijf.org/procurement/700585479_ssc
Federal,Voice communications services,Parole Board of Canada,BELL CANADA TELEPHONE,"$345,215","Mar 5, 2021","Apr 1, 2021","Mar 31, 2025",https://theijf.org/procurement/p2200039_pbc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Royal Canadian Mounted Police,BELL MTS,"$1,756,029","Mar 31, 2021","Mar 31, 2021","Mar 31, 2025",https://theijf.org/procurement/m500014017_rcmp
Federal,Data communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$23,099","Oct 3, 2022","Oct 3, 2022","Mar 31, 2025",https://theijf.org/procurement/p000040783_ssc
Federal,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems",Public Services and Procurement Canada,THE BELL TELEPHONE COMPANY OF,"$66,947","Dec 14, 2023","Dec 14, 2023","Mar 31, 2025",https://theijf.org/procurement/eh99041260_pwgsc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Bell Canada,"$249,937","May 20, 2021","May 20, 2021","Mar 31, 2025",https://theijf.org/procurement/wr68817_sc64024_dnd
Federal,Information technology and telecommunications consultants,National Defence,Bell Telephone Co.,"$617,998","Jan 3, 2024","Jan 13, 2024","Mar 31, 2025",https://theijf.org/procurement/2bscs13143_dnd
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Royal Canadian Mounted Police,BELL CANADA/BELL NEXXIA,"$87,321","Mar 23, 2024","Mar 23, 2024","Mar 31, 2025",https://theijf.org/procurement/s202402032_rcmp
Federal,Information technology and telecommunications consultants,Agriculture and Agri-Food Canada,BELL CANADA,"$2,712,000","Nov 3, 2020","Nov 3, 2020","Mar 31, 2025",https://theijf.org/procurement/3000715663_aafc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,BELL CANADA,"$36,646","Jan 15, 2024","Jan 15, 2024","Mar 31, 2025",https://theijf.org/procurement/3000776488_nrcan
Federal,Voice communications services,Shared Services Canada,MTS INC.,"$36,748","Aug 8, 2022","Aug 8, 2022","Mar 31, 2025",https://theijf.org/procurement/700666139_ssc
Federal,Data communications services,National Defence,The Bell Telephone Company of Canada,"$39,940","Feb 21, 2024","Feb 21, 2024","Mar 31, 2025",https://theijf.org/procurement/r000151956_dnd
Federal,Application software (including COTS) and application development and delivery software,Canada Revenue Agency,Bell Canada,"$64,670","Mar 7, 2024","Apr 1, 2024","Mar 31, 2025",https://theijf.org/procurement/2b24490064_cra
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$17,226,860","Mar 27, 2020","Mar 27, 2020","Mar 26, 2025",https://theijf.org/procurement/p000014019_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$3,427,799","Mar 25, 2020","Mar 25, 2020","Mar 24, 2025",https://theijf.org/procurement/p000013805_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$7,833,943","Mar 18, 2020","Mar 18, 2020","Mar 17, 2025",https://theijf.org/procurement/p000013445_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$988,756","Mar 17, 2020","Mar 17, 2020","Mar 16, 2025",https://theijf.org/procurement/p000013412_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$232,114","Mar 17, 2020","Mar 17, 2020","Mar 16, 2025",https://theijf.org/procurement/p000013403_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$4,685,624","Mar 4, 2020","Mar 4, 2020","Mar 3, 2025",https://theijf.org/procurement/p000012820_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,735,428","Feb 26, 2024","Feb 26, 2024","Feb 25, 2025",https://theijf.org/procurement/p000058253_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$160,353","Feb 25, 2020","Feb 25, 2020","Feb 24, 2025",https://theijf.org/procurement/p000012804_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$11,652","Feb 25, 2020","Feb 25, 2020","Feb 24, 2025",https://theijf.org/procurement/p000012617_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,500,575","Feb 20, 2020","Feb 25, 2020","Feb 24, 2025",https://theijf.org/procurement/p000012638_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$456,448","Feb 18, 2020","Feb 18, 2020","Feb 17, 2025",https://theijf.org/procurement/p000012442_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$146,436","Feb 7, 2020","Feb 7, 2020","Feb 6, 2025",https://theijf.org/procurement/p000012160_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$298,906","Feb 6, 2020","Feb 6, 2020","Feb 5, 2025",https://theijf.org/procurement/p000012155_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,936,977","Feb 5, 2020","Feb 5, 2020","Feb 4, 2025",https://theijf.org/procurement/p000012054_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,901,334","Jan 26, 2024","Jan 26, 2024","Jan 25, 2025",https://theijf.org/procurement/p000056798_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$248,560","Jan 26, 2024","Jan 26, 2024","Jan 24, 2025",https://theijf.org/procurement/p000056836_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$11,321","Jan 24, 2020","Jan 24, 2020","Jan 23, 2025",https://theijf.org/procurement/p000011731_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$412,737","Jan 19, 2024","Jan 19, 2024","Jan 18, 2025",https://theijf.org/procurement/p000056620_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$1,487,130","Jan 19, 2024","Jan 19, 2024","Jan 18, 2025",https://theijf.org/procurement/p000056618_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,817,392","Jan 17, 2020","Jan 17, 2020","Jan 16, 2025",https://theijf.org/procurement/p000011556_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$2,773,586","Jan 17, 2020","Jan 17, 2020","Jan 16, 2025",https://theijf.org/procurement/p000020545_ssc
Federal,Data communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$667,152","Jan 16, 2023","Jan 16, 2023","Jan 15, 2025",https://theijf.org/procurement/p000044178_ssc
Federal,Image/Video communications services (includes telepresence/video conferencing services),Privy Council Office,BELL EXPRESS VU,"$806,820","Jan 1, 2020","Jan 1, 2020","Dec 31, 2024",https://theijf.org/procurement/6028876_pco
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$110,589","Dec 22, 2023","Dec 22, 2023","Dec 21, 2024",https://theijf.org/procurement/p000055927_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$116,986","Dec 22, 2023","Dec 22, 2023","Dec 21, 2024",https://theijf.org/procurement/p000055926_ssc
Federal,Data Communications Services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$19,913","Jan 29, 2024","Dec 21, 2023","Dec 20, 2024",https://theijf.org/procurement/p000056051_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$301,562","Dec 19, 2023","Dec 19, 2023","Dec 18, 2024",https://theijf.org/procurement/p000055856_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$24,270","Dec 11, 2023","Dec 11, 2023","Dec 12, 2024",https://theijf.org/procurement/p000055479_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$40,010","Dec 6, 2019","Dec 6, 2019","Dec 5, 2024",https://theijf.org/procurement/p000010993_ssc
Federal,0579 - Cloud Services,Canadian Institutes of Health Research,BELL CANADA,"$105,768","Nov 5, 2021","Nov 1, 2021","Oct 31, 2024",https://theijf.org/procurement/0e174_21_1102_cihr
Federal,Data communications services,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$10,772","Oct 21, 2023","Oct 21, 2023","Oct 20, 2024",https://theijf.org/procurement/p000053993_ssc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",National Defence,Bell Canada,"$3,389,999","Oct 13, 2023","Oct 13, 2023","Oct 11, 2024",https://theijf.org/procurement/w8474_248447_dnd
Federal,Information technology and telecommunications consultants,Agriculture and Agri-Food Canada,BELL CANADA,"$3,683,800","Jul 20, 2021","Jul 20, 2021","Sep 30, 2024",https://theijf.org/procurement/3000730698_aafc
Federal,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$887,615","Sep 29, 2023","Sep 29, 2023","Sep 28, 2024",https://theijf.org/procurement/p000052426_ssc
Federal,License/Maintenance fees for networking software,Shared Services Canada,THE BELL TELEPHONE COMPANY OF,"$5,546,206","Sep 20, 2023","Sep 20, 2023","Sep 19, 2024",https://theijf.org/procurement/p000053520_ssc
